38,1,2009-06-02 23:41:59.033747,2009-06-03 06:29:49.050385,R1
39,2,2009-06-03 06:30:12.069671,2009-06-03 06:30:16.083253,R1
40,3,2009-06-03 06:52:32.041036,2009-06-03 07:05:49.013488,R1
41,4,2009-06-03 07:29:17.062989,2009-06-03 07:47:24.015485,R1
42,4,2009-06-03 07:56:06.094307,2009-06-03 08:31:26.051668,R1
43,4,2009-06-03 08:33:04.063323,2009-06-03 08:39:56.098568,R1
44,5,2009-06-03 08:45:02.052974,2009-06-03 08:45:07.032082,R2
45,4,2009-06-03 08:48:44.035578,2009-06-03 08:49:46.070278,R1
46,4,2009-06-03 11:34:39.077531,2009-06-03 12:09:15.038524,R1
47,4,2009-06-03 12:17:43.015158,2009-06-03 12:44:54.061704,R1
48,4,2009-06-03 12:48:11.091879,2009-06-03 13:50:17.068351,R1
49,4,2009-06-03 14:03:10.085264,2009-06-03 14:10:28.039133,R1
50,4,2009-06-03 17:27:46.057308,2009-06-03 17:31:41.081274,R1
51,4,2009-06-03 18:12:10.029735,2009-06-03 21:06:02.032729,R1
52,4,2009-06-03 21:10:54.008789,2009-06-03 23:37:53.086255,R1
53,4,2009-06-03 23:59:00.088286,2009-06-04 00:10:43.044369,R1
54,1,2009-06-04 00:11:49.082776,2009-06-04 06:27:40.000359,R1
55,2,2009-06-04 06:27:45.051134,2009-06-04 06:27:47.009119,R1
56,3,2009-06-04 06:30:40.000029,2009-06-04 06:35:38.014011,R1
57,4,2009-06-04 06:42:12.084538,2009-06-04 07:35:15.017521,R1
58,4,2009-06-04 07:59:59.003874,2009-06-04 08:06:12.040897,R1
59,4,2009-06-04 14:01:34.007002,2009-06-04 16:52:59.060115,R1
60,4,2009-06-04 17:22:54.067229,2009-06-04 18:06:40.071787,R1
61,4,2009-06-04 18:16:08.035199,2009-06-04 18:48:12.046045,R1
62,4,2009-06-04 18:51:51.080029,2009-06-04 18:58:52.013195,R1
63,4,2009-06-04 19:12:37.066238,2009-06-04 19:58:47.057051,R1
64,4,2009-06-04 19:59:56.081979,2009-06-04 21:19:13.051853,R1
65,4,2009-06-04 21:23:25.067912,2009-06-04 21:28:02.044758,R1
66,4,2009-06-04 21:55:27.096586,2009-06-04 22:15:49.005314,R1
67,4,2009-06-04 22:22:55.004641,2009-06-04 22:33:31.010125,R1
68,1,2009-06-04 22:34:36.099651,2009-06-05 06:24:26.005582,R1
69,2,2009-06-05 06:24:26.088741,2009-06-05 06:24:32.090711,R1
70,3,2009-06-05 06:31:24.063082,2009-06-05 06:34:40.048773,R1
71,4,2009-06-05 06:34:56.027233,2009-06-05 06:55:13.045769,R1
72,3,2009-06-05 06:57:04.073661,2009-06-05 07:12:29.084717,R1
73,4,2009-06-05 07:36:11.084026,2009-06-05 08:01:00.030927,R1
74,4,2009-06-07 18:42:25.081195,2009-06-07 18:46:07.004199,R1
75,4,2009-06-07 18:48:05.074963,2009-06-07 18:52:48.082238,R1
76,4,2009-06-07 19:21:28.044977,2009-06-07 20:49:51.000105,R1
77,4,2009-06-07 20:52:12.007696,2009-06-07 21:22:23.065747,R1
78,4,2009-06-07 21:34:54.022247,2009-06-07 22:13:55.029427,R1
79,1,2009-06-07 22:19:13.059736,2009-06-08 09:54:51.045509,R1
80,2,2009-06-08 09:54:51.048294,2009-06-08 09:54:55.046683,R1
81,5,2009-06-08 17:27:00.016832,2009-06-08 17:35:11.002127,R2
82,5,2009-06-08 17:35:29.050914,2009-06-08 17:45:56.069232,R2
83,5,2009-06-08 17:57:02.080699,2009-06-08 18:05:08.024454,R2
84,4,2009-06-08 19:42:05.022996,2009-06-08 19:49:12.010103,R1
85,4,2009-06-08 19:57:00.051667,2009-06-08 19:59:07.079405,R1
86,4,2009-06-08 20:00:37.050958,2009-06-08 21:45:13.070631,R1
87,4,2009-06-08 21:46:52.034116,2009-06-08 22:48:34.031338,R1
88,1,2009-06-08 22:58:02.083922,2009-06-09 06:27:30.054896,R1
89,2,2009-06-09 06:27:33.076418,2009-06-09 06:29:33.037554,R1
90,3,2009-06-09 06:33:03.077431,2009-06-09 06:54:53.063274,R1
91,4,2009-06-09 07:28:20.082229,2009-06-09 07:34:09.009823,R1
92,4,2009-06-09 07:36:28.049401,2009-06-09 08:10:26.019006,R1
93,4,2009-06-09 08:18:29.076265,2009-06-09 08:26:34.054446,R1
94,4,2009-06-09 12:45:09.088185,2009-06-09 14:07:18.042422,R1
95,5,2009-06-09 12:56:29.085633,2009-06-09 12:59:36.034253,R2
96,4,2009-06-09 14:10:51.027907,2009-06-09 17:01:40.043956,R1
97,5,2009-06-09 17:01:28.033741,2009-06-09 17:01:38.004876,R2
98,4,2009-06-09 17:03:53.041044,2009-06-09 17:09:29.001174,R1
99,5,2009-06-09 17:24:40.038589,2009-06-09 17:27:24.068696,R2
100,5,2009-06-09 17:30:23.084124,2009-06-09 17:33:29.003584,R2
101,5,2009-06-09 17:34:11.026115,2009-06-09 17:34:17.094271,R2
102,4,2009-06-09 17:34:34.012708,2009-06-09 17:46:18.094483,R1
103,5,2009-06-09 18:22:33.006945,2009-06-09 18:31:00.053352,R2
104,5,2009-06-09 18:31:32.001291,2009-06-09 18:31:44.068039,R2
105,5,2009-06-09 19:41:56.054146,2009-06-09 19:42:00.016197,R2
106,4,2009-06-09 20:08:52.000806,2009-06-09 20:33:44.009968,R1
107,4,2009-06-09 20:43:01.052544,2009-06-09 22:23:38.006122,R1
108,5,2009-06-09 21:18:31.020055,2009-06-09 21:21:05.099693,R2
109,5,2009-06-09 21:24:46.008264,2009-06-09 21:28:02.070558,R2
110,5,2009-06-09 21:31:22.006211,2009-06-09 21:35:05.014459,R2
111,5,2009-06-09 21:35:33.007758,2009-06-09 22:26:00.070904,R2
112,4,2009-06-09 22:31:13.039979,2009-06-09 23:46:13.058034,R1
113,6,2009-06-09 22:49:09.076221,2009-06-10 06:34:01.010547,R2
114,1,2009-06-09 23:47:45.028444,2009-06-10 06:27:23.006934,R1
115,2,2009-06-10 06:27:24.063949,2009-06-10 06:27:26.045494,R1
116,7,2009-06-10 06:34:02.051302,2009-06-10 06:36:19.085406,R2
117,3,2009-06-10 06:35:00.023413,2009-06-10 06:46:16.087123,R1
118,4,2009-06-10 06:50:46.053945,2009-06-10 06:57:16.064955,R1
119,8,2009-06-10 06:57:07.070445,2009-06-10 07:07:52.034504,R2
120,4,2009-06-10 07:43:31.008853,2009-06-10 07:47:06.038929,R1
121,4,2009-06-10 08:04:57.006235,2009-06-10 08:06:41.055452,R1
122,5,2009-06-10 18:13:31.051665,2009-06-10 18:13:41.029476,R2
123,4,2009-06-10 18:52:09.073519,2009-06-10 20:46:48.019429,R1
124,5,2009-06-10 19:30:08.046691,2009-06-10 19:32:03.002825,R2
125,5,2009-06-10 19:32:42.089732,2009-06-10 19:46:28.010047,R2
126,4,2009-06-10 20:50:01.033814,2009-06-10 23:54:00.064135,R1
127,5,2009-06-10 22:53:38.066546,2009-06-10 22:55:08.056332,R2
128,6,2009-06-10 22:58:52.004449,2009-06-11 06:40:03.013544,R2
129,1,2009-06-11 00:06:49.043182,2009-06-11 06:30:42.052537,R1
130,2,2009-06-11 06:30:44.041248,2009-06-11 06:30:46.015574,R1
131,3,2009-06-11 06:34:54.031575,2009-06-11 06:50:11.051101,R1
132,7,2009-06-11 06:40:04.005068,2009-06-11 06:40:08.023364,R2
133,4,2009-06-11 06:55:19.038229,2009-06-11 07:02:31.044526,R1
134,8,2009-06-11 07:02:03.044315,2009-06-11 07:02:07.000043,R2
135,4,2009-06-11 07:29:14.096513,2009-06-11 07:34:25.069583,R1
136,4,2009-06-11 08:00:45.088472,2009-06-11 08:18:12.078304,R1
137,5,2009-06-11 08:28:38.006869,2009-06-11 08:29:31.027941,R2
138,4,2009-06-11 08:29:26.026581,2009-06-11 08:30:35.012432,R1
139,5,2009-06-11 17:18:15.084373,2009-06-11 17:22:11.040019,R2
140,5,2009-06-11 17:35:38.055416,2009-06-11 17:37:01.064583,R2
141,4,2009-06-11 17:37:11.033107,2009-06-11 20:05:54.097294,R1
142,5,2009-06-11 18:59:29.003951,2009-06-11 19:33:53.087612,R2
143,4,2009-06-11 20:07:46.047429,2009-06-11 20:41:51.053045,R1
144,4,2009-06-11 20:44:14.015562,2009-06-11 21:04:10.088935,R1
145,4,2009-06-11 21:31:46.032122,2009-06-11 22:01:19.081607,R1
146,4,2009-06-11 22:02:55.002043,2009-06-11 22:51:59.082029,R1
147,1,2009-06-11 23:04:02.001608,2009-06-12 06:33:14.026158,R1
148,6,2009-06-12 00:59:10.023393,2009-06-12 06:36:59.081329,R2
149,2,2009-06-12 06:33:22.094481,2009-06-12 06:33:32.069094,R1
150,7,2009-06-12 06:37:00.089198,2009-06-12 06:40:05.070846,R2
151,3,2009-06-12 06:37:21.007301,2009-06-12 06:54:51.000487,R1
152,4,2009-06-12 06:59:43.069149,2009-06-12 07:06:15.033753,R1
153,8,2009-06-12 07:03:47.003391,2009-06-12 07:13:49.077721,R2
154,4,2009-06-12 07:22:36.019377,2009-06-12 07:39:22.080472,R1
155,4,2009-06-12 07:48:17.046739,2009-06-12 08:11:10.058162,R1
156,4,2009-06-12 08:18:49.072962,2009-06-12 08:28:31.008537,R1
157,4,2009-06-12 14:16:52.007991,2009-06-12 15:03:35.029223,R1
158,4,2009-06-12 15:04:23.006587,2009-06-12 16:11:39.093818,R1
159,5,2009-06-12 15:37:54.084577,2009-06-12 15:44:15.052937,R2
160,4,2009-06-12 16:17:21.007115,2009-06-12 16:23:30.066734,R1
161,4,2009-06-12 16:25:24.049976,2009-06-12 16:56:32.086285,R1
162,4,2009-06-12 16:57:11.018747,2009-06-12 17:02:52.044962,R1
163,4,2009-06-12 17:08:25.056013,2009-06-12 17:40:55.017717,R1
164,5,2009-06-12 18:47:56.001852,2009-06-12 18:49:53.075507,R2
165,5,2009-06-12 19:33:43.088234,2009-06-12 19:41:40.048847,R2
166,5,2009-06-12 19:45:33.023849,2009-06-12 19:51:42.005423,R2
167,5,2009-06-12 20:01:36.054567,2009-06-12 20:31:38.070911,R2
168,5,2009-06-12 21:10:14.027299,2009-06-12 21:47:59.000821,R2
169,5,2009-06-12 21:49:01.081499,2009-06-12 21:58:48.091605,R2
170,5,2009-06-13 14:52:27.025575,2009-06-13 15:08:47.090622,R2
171,5,2009-06-13 15:09:31.044942,2009-06-13 15:21:24.046959,R2
172,5,2009-06-13 16:50:13.005567,2009-06-13 17:00:50.078284,R2
173,5,2009-06-13 17:19:53.087288,2009-06-13 17:57:46.048398,R2
174,5,2009-06-13 19:03:30.027036,2009-06-13 19:18:22.006747,R2
175,5,2009-06-13 19:19:32.051956,2009-06-13 20:20:13.092525,R2
176,5,2009-06-13 22:00:20.011954,2009-06-13 23:08:06.095162,R2
177,5,2009-06-14 08:54:26.014973,2009-06-14 09:50:36.028012,R2
178,5,2009-06-14 09:56:04.063045,2009-06-14 10:27:03.065912,R2
179,5,2009-06-14 10:28:10.083707,2009-06-14 14:09:56.070756,R2
180,5,2009-06-14 14:30:05.003836,2009-06-14 14:38:05.077457,R2
181,5,2009-06-14 14:39:27.006746,2009-06-14 15:16:14.005064,R2
182,5,2009-06-14 15:20:26.060595,2009-06-14 15:34:15.089096,R2
183,5,2009-06-14 15:34:45.024729,2009-06-14 15:45:01.031472,R2
184,5,2009-06-14 15:47:48.099156,2009-06-14 16:02:31.094517,R2
185,5,2009-06-14 16:03:39.082801,2009-06-14 16:14:54.036456,R2
186,5,2009-06-14 17:01:46.086057,2009-06-14 17:04:42.067551,R2
187,5,2009-06-14 17:18:45.011758,2009-06-14 17:41:38.054942,R2
188,5,2009-06-14 17:42:26.066058,2009-06-14 17:47:37.010744,R2
189,5,2009-06-14 18:01:31.008693,2009-06-14 18:07:55.085624,R2
190,5,2009-06-14 18:08:24.066512,2009-06-14 18:49:22.020928,R2
191,4,2009-06-14 19:32:09.025785,2009-06-14 20:20:34.017391,R1
192,4,2009-06-14 20:24:51.085838,2009-06-14 21:12:28.088323,R1
193,4,2009-06-14 21:14:58.047157,2009-06-14 22:50:53.031608,R1
194,4,2009-06-14 22:57:01.024401,2009-06-15 01:26:09.068795,R1
195,6,2009-06-14 23:18:55.022488,2009-06-15 07:39:22.067208,R2
196,1,2009-06-15 01:28:38.034713,2009-06-15 07:29:47.096512,R1
197,2,2009-06-15 07:33:05.080291,2009-06-15 07:33:06.067673,R1
198,7,2009-06-15 07:40:03.060067,2009-06-15 07:40:07.005979,R2
199,4,2009-06-15 08:25:58.050336,2009-06-15 09:22:32.099277,R1
200,4,2009-06-15 10:57:50.008381,2009-06-15 11:17:10.050034,R1
201,4,2009-06-15 11:24:56.096719,2009-06-15 13:08:12.055247,R1
202,5,2009-06-15 11:57:08.009302,2009-06-15 12:14:26.010105,R2
203,5,2009-06-15 12:23:34.031735,2009-06-15 12:26:37.003962,R2
204,5,2009-06-15 12:30:58.083745,2009-06-15 13:29:02.001699,R2
205,4,2009-06-15 13:11:09.078253,2009-06-15 13:34:18.019088,R1
206,4,2009-06-15 13:36:53.022685,2009-06-15 14:05:27.045401,R1
207,4,2009-06-15 14:06:52.063986,2009-06-15 14:09:29.042619,R1
208,4,2009-06-15 14:11:04.083811,2009-06-15 14:24:33.007412,R1
209,5,2009-06-15 14:16:55.027891,2009-06-15 14:17:03.017753,R2
210,5,2009-06-15 14:18:27.062658,2009-06-15 14:59:28.073899,R2
211,4,2009-06-15 14:30:30.084051,2009-06-15 14:37:44.078045,R1
212,4,2009-06-15 14:40:09.034374,2009-06-15 15:20:52.068268,R1
213,4,2009-06-15 15:24:12.037143,2009-06-15 16:54:18.090973,R1
214,4,2009-06-15 17:21:35.090181,2009-06-15 18:49:27.091413,R1
215,5,2009-06-15 17:25:50.050234,2009-06-15 17:29:31.081271,R2
216,5,2009-06-15 17:31:38.069796,2009-06-15 17:37:15.082069,R2
217,4,2009-06-15 18:50:34.099581,2009-06-15 21:43:17.002303,R1
218,4,2009-06-15 21:49:52.035012,2009-06-15 23:40:07.065437,R1
219,1,2009-06-15 23:40:28.002371,2009-06-16 07:33:08.047342,R1
220,2,2009-06-16 07:33:15.078367,2009-06-16 07:39:06.042624,R1
221,3,2009-06-16 07:41:59.059519,2009-06-16 08:04:50.029633,R1
222,8,2009-06-16 08:17:18.060444,2009-06-16 08:24:54.073547,R2
223,4,2009-06-16 08:30:05.038384,2009-06-16 08:33:52.082102,R1
224,4,2009-06-16 08:37:01.064279,2009-06-16 09:44:21.008892,R1
225,4,2009-06-16 09:47:15.094577,2009-06-16 10:31:41.055075,R1
226,4,2009-06-16 10:32:11.015784,2009-06-16 11:01:40.011045,R1
227,4,2009-06-16 11:05:06.024258,2009-06-16 11:12:53.014378,R1
228,4,2009-06-16 11:14:44.059091,2009-06-16 11:32:29.096216,R1
229,4,2009-06-16 11:35:49.028144,2009-06-16 12:19:41.009585,R1
230,4,2009-06-16 12:28:22.051534,2009-06-16 13:12:10.009112,R1
231,4,2009-06-16 13:15:07.004419,2009-06-16 13:40:39.003668,R1
232,4,2009-06-16 13:43:07.081294,2009-06-16 14:04:34.013695,R1
233,4,2009-06-16 14:09:51.017508,2009-06-16 14:23:12.058954,R1
234,4,2009-06-16 15:19:10.018062,2009-06-16 15:56:03.081401,R1
235,4,2009-06-16 15:56:48.035964,2009-06-16 16:03:46.064579,R1
236,4,2009-06-16 16:38:59.014086,2009-06-16 17:00:32.018018,R1
237,4,2009-06-16 17:31:34.063846,2009-06-16 17:53:56.067455,R1
238,4,2009-06-16 17:54:28.069379,2009-06-16 21:10:31.076592,R1
239,4,2009-06-16 21:12:52.005447,2009-06-16 21:14:59.008661,R1
240,4,2009-06-16 21:17:30.039039,2009-06-16 21:35:53.008807,R1
241,4,2009-06-16 21:38:55.074493,2009-06-16 22:40:04.079772,R1
242,1,2009-06-16 22:40:40.096103,2009-06-17 06:33:28.029471,R1
243,2,2009-06-17 06:33:30.070502,2009-06-17 06:34:01.074829,R1
244,3,2009-06-17 06:37:40.003791,2009-06-17 07:01:38.092972,R1
245,8,2009-06-17 07:08:17.008521,2009-06-17 07:15:54.068635,R2
246,4,2009-06-17 07:56:11.008042,2009-06-17 08:13:06.049644,R1
247,4,2009-06-17 17:56:06.009961,2009-06-17 20:02:59.083978,R1
248,5,2009-06-17 18:08:01.026408,2009-06-17 18:20:38.008721,R2
249,5,2009-06-17 19:40:31.002614,2009-06-17 20:36:14.000374,R2
250,4,2009-06-17 20:09:25.063775,2009-06-17 22:32:27.093398,R1
251,5,2009-06-17 20:39:58.031904,2009-06-17 21:21:21.030631,R2
252,5,2009-06-17 21:22:42.002508,2009-06-17 22:24:20.095252,R2
253,6,2009-06-17 22:47:35.025305,2009-06-18 06:40:04.008663,R2
254,4,2009-06-17 22:50:00.007964,2009-06-18 00:07:13.007222,R1
255,1,2009-06-18 00:15:28.011573,2009-06-18 06:32:56.066478,R1
256,2,2009-06-18 06:32:58.082737,2009-06-18 06:33:03.062529,R1
257,7,2009-06-18 06:40:04.084329,2009-06-18 06:40:10.033575,R2
258,3,2009-06-18 06:42:26.028565,2009-06-18 06:57:05.080846,R1
259,4,2009-06-18 06:57:55.003856,2009-06-18 07:10:01.094638,R1
260,8,2009-06-18 07:04:07.009031,2009-06-18 07:17:24.066161,R2
261,4,2009-06-18 07:16:11.044845,2009-06-18 07:19:35.053189,R1
262,4,2009-06-18 07:45:20.015558,2009-06-18 08:19:04.057673,R1
263,5,2009-06-18 08:24:01.081939,2009-06-18 08:32:13.047506,R2
264,4,2009-06-18 08:28:46.028429,2009-06-18 08:31:22.059649,R1
265,4,2009-06-18 12:28:59.056163,2009-06-18 12:52:16.075354,R1
266,1,2009-06-18 12:54:30.005298,2009-06-18 14:23:46.079509,R1
267,5,2009-06-18 14:37:25.061891,2009-06-18 15:52:23.088744,R2
268,4,2009-06-18 14:38:41.078979,2009-06-18 14:50:49.094452,R1
269,4,2009-06-18 14:51:52.030442,2009-06-18 15:54:26.066916,R1
270,5,2009-06-18 15:53:25.019111,2009-06-18 16:13:32.006367,R2
271,4,2009-06-18 15:55:16.077137,2009-06-18 16:56:34.085592,R1
272,5,2009-06-18 16:23:03.046674,2009-06-18 16:29:44.064942,R2
273,5,2009-06-18 17:30:54.057712,2009-06-18 17:53:56.086566,R2
274,4,2009-06-18 18:24:37.034222,2009-06-18 21:13:59.031703,R1
275,4,2009-06-18 21:20:26.057448,2009-06-18 21:30:32.006041,R1
276,4,2009-06-18 21:31:22.077152,2009-06-18 21:49:52.060789,R1
277,5,2009-06-18 22:01:16.030362,2009-06-18 23:35:02.037554,R2
278,4,2009-06-18 22:01:51.075726,2009-06-18 23:11:30.016033,R1
279,4,2009-06-18 23:24:41.005254,2009-06-18 23:33:21.088212,R1
280,1,2009-06-18 23:33:50.072248,2009-06-19 06:34:57.085496,R1
281,6,2009-06-18 23:40:41.029001,2009-06-19 06:35:53.055063,R2
282,2,2009-06-19 06:35:04.060057,2009-06-19 06:35:19.041451,R1
283,7,2009-06-19 06:35:54.003385,2009-06-19 06:40:08.051172,R2
284,3,2009-06-19 06:41:21.099456,2009-06-19 06:55:07.001054,R1
285,8,2009-06-19 07:11:20.031211,2009-06-19 07:24:47.011086,R2
286,4,2009-06-19 07:42:33.062637,2009-06-19 08:02:06.065789,R1
287,4,2009-06-19 08:13:47.086617,2009-06-19 08:18:53.079235,R1
288,4,2009-06-19 12:17:51.087324,2009-06-19 13:33:40.067974,R1
289,5,2009-06-19 12:17:52.021672,2009-06-19 12:41:32.033444,R2
290,4,2009-06-19 13:34:49.020345,2009-06-19 14:44:33.093869,R1
291,4,2009-06-19 14:50:47.020938,2009-06-19 15:50:56.083643,R1
292,5,2009-06-19 15:01:20.079082,2009-06-19 15:05:11.096481,R2
293,5,2009-06-19 15:06:19.014538,2009-06-19 15:36:10.042765,R2
294,5,2009-06-19 15:37:54.005965,2009-06-19 15:42:48.057914,R2
295,4,2009-06-19 15:54:42.090101,2009-06-19 16:31:05.079036,R1
296,4,2009-06-19 16:41:01.049064,2009-06-19 17:38:44.089492,R1
297,5,2009-06-19 16:47:05.095569,2009-06-19 17:01:24.011694,R2
298,5,2009-06-19 17:02:42.053252,2009-06-19 17:06:44.027162,R2
299,4,2009-06-19 17:40:19.067101,2009-06-19 17:56:36.049429,R1
300,4,2009-06-19 18:01:10.020016,2009-06-19 18:10:41.080573,R1
301,5,2009-06-19 18:34:40.004746,2009-06-19 19:04:31.023771,R2
302,5,2009-06-19 19:22:45.065583,2009-06-19 19:45:18.076789,R2
303,4,2009-06-22 08:13:54.012394,2009-06-22 08:18:51.094431,R1
304,5,2009-06-22 13:21:25.089835,2009-06-22 13:29:54.037732,R2
305,4,2009-06-22 13:21:54.010591,2009-06-22 14:06:30.059455,R1
306,5,2009-06-22 13:30:12.092634,2009-06-22 14:20:00.007014,R2
307,4,2009-06-22 14:08:07.003781,2009-06-22 15:34:58.021017,R1
308,5,2009-06-22 15:30:24.022285,2009-06-22 15:31:48.016274,R2
309,1,2009-06-22 15:40:38.028662,2009-06-22 16:53:18.032144,R1
310,4,2009-06-22 17:31:57.001218,2009-06-22 18:49:44.087065,R1
311,4,2009-06-22 18:59:18.066666,2009-06-22 22:07:31.004867,R1
312,5,2009-06-22 19:40:13.009877,2009-06-22 19:56:25.099148,R2
313,5,2009-06-22 20:03:11.023132,2009-06-22 20:44:08.058464,R2
314,5,2009-06-22 20:45:31.035162,2009-06-22 20:52:54.043173,R2
315,5,2009-06-22 21:01:42.027406,2009-06-22 21:08:53.037992,R2
316,4,2009-06-22 22:09:05.053322,2009-06-22 22:22:40.077195,R1
317,6,2009-06-22 22:20:28.012504,2009-06-23 06:08:23.008762,R2
318,4,2009-06-22 22:25:32.030897,2009-06-22 23:23:02.077314,R1
319,1,2009-06-22 23:41:36.004025,2009-06-23 08:12:08.075284,R1
320,7,2009-06-23 06:55:04.044505,2009-06-23 06:55:07.018529,R2
321,8,2009-06-23 07:02:33.064845,2009-06-23 07:18:29.000637,R2
322,2,2009-06-23 08:13:15.009926,2009-06-23 08:13:28.005733,R1
323,4,2009-06-23 08:14:18.037107,2009-06-23 08:17:39.092125,R1
324,5,2009-06-23 08:17:13.036324,2009-06-23 08:34:06.024703,R2
325,4,2009-06-23 08:30:32.080667,2009-06-23 08:35:21.042732,R1
326,4,2009-06-23 09:08:00.007793,2009-06-23 09:13:15.056308,R1
327,4,2009-06-23 09:14:30.044535,2009-06-23 10:10:55.031198,R1
328,4,2009-06-23 10:14:40.000315,2009-06-23 11:01:22.000542,R1
329,5,2009-06-23 10:25:19.024633,2009-06-23 10:27:38.014723,R2
330,5,2009-06-23 10:33:40.021016,2009-06-23 10:35:19.063728,R2
331,4,2009-06-23 11:17:15.084005,2009-06-23 12:10:33.070594,R1
332,4,2009-06-23 12:11:29.029526,2009-06-23 12:20:08.035091,R1
333,4,2009-06-23 12:28:34.050797,2009-06-23 13:39:27.089325,R1
334,5,2009-06-23 13:13:17.078053,2009-06-23 13:27:58.002345,R2
335,5,2009-06-23 13:28:23.048107,2009-06-23 13:37:02.006975,R2
336,5,2009-06-23 13:40:15.030498,2009-06-23 14:04:32.003181,R2
337,4,2009-06-23 13:45:17.006195,2009-06-23 14:22:18.077374,R1
338,5,2009-06-23 14:05:31.071275,2009-06-23 14:09:28.000466,R2
339,4,2009-06-23 14:27:26.078636,2009-06-23 16:02:51.083056,R1
340,5,2009-06-23 15:27:31.008248,2009-06-23 16:12:32.025426,R2
341,4,2009-06-23 16:07:47.006776,2009-06-23 16:58:25.084763,R1
342,5,2009-06-23 16:15:05.052304,2009-06-23 16:18:15.077054,R2
343,4,2009-06-23 17:36:40.063998,2009-06-23 20:43:09.007381,R1
344,5,2009-06-23 20:40:02.001644,2009-06-23 20:43:08.080791,R2
345,4,2009-06-23 20:45:11.007396,2009-06-23 21:20:06.013327,R1
346,4,2009-06-23 21:22:22.018851,2009-06-23 22:45:07.089111,R1
347,4,2009-06-23 22:54:08.022337,2009-06-24 02:20:46.011182,R1
348,5,2009-06-23 23:06:32.003571,2009-06-23 23:13:39.078053,R2
349,6,2009-06-23 23:21:31.063534,2009-06-24 06:39:03.023606,R2
350,1,2009-06-24 02:25:23.038519,2009-06-24 07:41:38.049292,R1
351,7,2009-06-24 06:39:03.056267,2009-06-24 06:50:08.005791,R2
352,8,2009-06-24 07:03:59.079918,2009-06-24 07:23:51.050311,R2
353,5,2009-06-24 07:31:44.081052,2009-06-24 07:41:45.087806,R2
354,2,2009-06-24 07:41:42.016088,2009-06-24 07:41:43.018408,R1
355,3,2009-06-24 09:15:25.069292,2009-06-24 09:31:56.070702,R1
356,4,2009-06-24 09:36:38.057729,2009-06-24 10:08:08.064581,R1
357,4,2009-06-24 10:18:42.020518,2009-06-24 11:05:53.082913,R1
