81,9,2009-08-26 23:53:08.000367,2009-08-27 05:24:02.011393,R1
82,8,2009-08-27 05:24:07.052076,2009-08-27 05:25:45.092021,R1
83,13,2009-08-27 05:25:49.065431,2009-08-27 05:26:32.098207,R1
84,7,2009-08-27 05:27:45.002318,2009-08-27 05:38:39.078383,R1
85,6,2009-08-27 05:39:26.059826,2009-08-27 05:40:00.001134,R1
86,20,2009-08-27 07:22:38.044295,2009-08-27 07:25:03.009455,R2
87,19,2009-08-27 07:25:26.071647,2009-08-27 07:27:58.078999,R2
88,24,2009-08-27 07:28:00.078986,2009-08-27 07:41:04.059484,R2
89,20,2009-08-27 07:44:12.079891,2009-08-27 07:44:39.049017,R2
90,4,2009-08-27 07:46:20.053996,2009-08-27 07:46:33.012264,R1
91,7,2009-08-27 07:49:11.036873,2009-08-27 08:03:27.099022,R1
92,3,2009-08-27 08:03:28.042209,2009-08-27 08:11:25.027421,R1
93,25,2009-08-27 08:18:45.082392,2009-08-27 08:35:18.023199,R2
94,8,2009-08-27 08:19:26.041918,2009-08-27 08:29:47.093417,R1
95,1,2009-08-27 08:24:24.018219,2009-08-27 08:26:21.011252,R1
96,13,2009-08-27 08:30:22.021608,2009-08-27 08:31:35.058843,R1
97,8,2009-08-27 08:31:37.009444,2009-08-27 08:37:01.000637,R1
98,18,2009-08-27 08:37:12.092231,2009-08-27 08:37:20.005293,R2
99,8,2009-08-27 08:38:00.005305,2009-08-27 08:38:26.060016,R1
100,8,2009-08-27 08:39:00.004862,2009-08-27 08:39:34.088591,R1
101,7,2009-08-27 08:40:25.086639,2009-08-27 08:42:36.083388,R1
102,6,2009-08-27 08:42:40.015332,2009-08-27 08:42:54.086381,R1
103,21,2009-08-27 23:00:47.056332,2009-08-28 07:48:29.079366,R2
104,8,2009-08-27 23:43:39.048917,2009-08-27 23:45:58.026023,R1
105,9,2009-08-27 23:47:24.046691,2009-08-28 06:29:13.016756,R1
106,13,2009-08-28 07:00:10.077453,2009-08-28 07:00:56.015446,R1
107,11,2009-08-28 07:01:00.091567,2009-08-28 07:06:03.011046,R1
108,8,2009-08-28 07:06:11.024792,2009-08-28 07:10:22.046647,R1
109,6,2009-08-28 07:12:46.028054,2009-08-28 07:12:58.015367,R1
110,20,2009-08-28 07:57:48.018626,2009-08-28 08:00:01.064994,R2
111,25,2009-08-28 08:00:08.045234,2009-08-28 08:02:44.021345,R2
112,19,2009-08-28 08:03:13.073331,2009-08-28 08:07:38.005549,R2
113,16,2009-08-28 08:08:09.044363,2009-08-28 08:24:19.006136,R2
114,24,2009-08-28 08:08:10.012188,2009-08-28 08:24:18.008646,R2
115,20,2009-08-28 08:30:25.078039,2009-08-28 09:00:48.009624,R2
116,14,2009-08-28 08:32:00.020435,2009-08-28 08:48:04.051528,R2
117,21,2009-08-28 23:00:29.067201,2009-08-29 03:13:57.087636,R2
118,12,2009-08-28 23:00:30.064335,2009-08-28 23:30:02.098146,R1
119,8,2009-08-28 23:31:38.053265,2009-08-28 23:31:40.073992,R1
120,11,2009-08-28 23:31:48.044298,2009-08-28 23:35:22.006549,R1
121,9,2009-08-28 23:35:28.029893,2009-08-29 02:31:39.068995,R1
122,2,2009-08-29 01:48:11.093085,2009-08-29 01:50:10.008433,R1
123,2,2009-08-29 02:30:57.036326,2009-08-29 02:31:33.017436,R1
124,11,2009-08-29 02:37:01.077171,2009-08-29 02:38:29.007889,R1
125,9,2009-08-29 02:38:39.014448,2009-08-29 08:05:48.074116,R1
126,15,2009-08-29 03:14:04.037858,2009-08-29 03:15:51.097029,R2
127,21,2009-08-29 03:17:07.090251,2009-08-29 08:35:08.027694,R2
128,9,2009-08-29 08:05:54.024092,2009-08-29 08:23:54.096061,R1
129,8,2009-08-29 08:24:30.069247,2009-08-29 08:42:40.006376,R1
130,11,2009-08-29 08:42:51.083513,2009-08-29 08:47:13.048827,R1
131,8,2009-08-29 08:47:17.055466,2009-08-29 08:48:07.017459,R1
132,8,2009-08-29 08:48:37.080566,2009-08-29 08:49:36.002358,R1
133,8,2009-08-29 08:50:34.006141,2009-08-29 08:59:29.008966,R1
134,21,2009-08-29 23:04:41.099454,2009-08-29 23:22:08.097382,R2
135,5,2009-08-29 23:04:45.052584,2009-08-30 00:05:25.098115,R1
136,21,2009-08-29 23:37:22.050402,2009-08-30 09:00:07.018416,R2
137,8,2009-08-30 00:07:22.008844,2009-08-30 00:08:17.048387,R1
138,13,2009-08-30 00:08:29.030635,2009-08-30 00:49:44.091172,R1
139,9,2009-08-30 00:49:48.004642,2009-08-30 04:29:18.047371,R1
140,2,2009-08-30 04:32:12.095444,2009-08-30 04:43:11.071477,R1
141,6,2009-08-30 04:47:16.025059,2009-08-30 04:47:24.082341,R1
142,25,2009-08-30 23:00:00.033379,2009-08-30 23:01:10.018349,R2
143,12,2009-08-30 23:00:26.095583,2009-08-30 23:16:27.079823,R1
144,25,2009-08-30 23:02:20.001301,2009-08-30 23:06:27.073134,R2
145,21,2009-08-30 23:06:28.039985,2009-08-31 08:06:49.079749,R2
146,7,2009-08-30 23:18:08.069385,2009-08-30 23:22:59.003431,R1
147,3,2009-08-30 23:23:45.011057,2009-08-31 00:14:50.007381,R1
148,12,2009-08-31 00:19:00.032009,2009-08-31 02:50:29.063354,R1
149,13,2009-08-31 02:52:39.063371,2009-08-31 02:53:55.041219,R1
150,13,2009-08-31 02:55:50.041734,2009-08-31 03:09:10.030817,R1
151,9,2009-08-31 03:10:09.018475,2009-08-31 06:46:49.022389,R1
152,8,2009-08-31 07:04:58.099358,2009-08-31 07:08:43.084606,R1
153,8,2009-08-31 07:09:56.036379,2009-08-31 07:10:33.078096,R1
154,8,2009-08-31 07:11:35.010413,2009-08-31 07:13:35.005272,R1
155,6,2009-08-31 07:17:46.002422,2009-08-31 07:19:13.007408,R1
156,20,2009-08-31 08:07:12.060005,2009-08-31 08:08:57.042637,R2
157,23,2009-08-31 08:09:01.069811,2009-08-31 08:28:05.035648,R2
158,20,2009-08-31 08:28:18.076623,2009-08-31 08:45:27.098266,R2
159,14,2009-08-31 08:29:43.052879,2009-08-31 08:36:06.021373,R2
160,25,2009-08-31 08:46:57.078585,2009-08-31 08:51:40.070348,R2
161,19,2009-08-31 08:56:03.083452,2009-08-31 09:00:00.090303,R2
162,7,2009-08-31 23:04:22.070993,2009-08-31 23:05:32.000076,R1
163,12,2009-08-31 23:05:39.006807,2009-08-31 23:19:08.077392,R1
164,12,2009-08-31 23:19:31.014574,2009-09-01 02:04:50.006212,R1
165,21,2009-09-01 00:05:44.040443,2009-09-01 02:52:31.088928,R2
166,8,2009-09-01 02:07:18.016234,2009-09-01 02:22:13.067196,R1
167,13,2009-09-01 02:29:16.026435,2009-09-01 02:52:23.098318,R1
168,9,2009-09-01 02:52:24.038064,2009-09-01 08:17:25.022224,R1
169,15,2009-09-01 02:52:32.055162,2009-09-01 02:54:05.079388,R2
170,21,2009-09-01 02:54:10.076264,2009-09-01 07:23:24.033399,R2
171,20,2009-09-01 07:24:04.069377,2009-09-01 07:25:36.041538,R2
172,19,2009-09-01 07:26:00.006281,2009-09-01 07:27:42.085259,R2
173,16,2009-09-01 07:27:44.059384,2009-09-01 07:45:48.003291,R2
174,24,2009-09-01 07:27:45.004067,2009-09-01 07:45:48.065262,R2
175,20,2009-09-01 07:54:11.098659,2009-09-01 08:16:55.019997,R2
176,25,2009-09-01 08:18:06.089422,2009-09-01 08:29:33.078293,R2
177,8,2009-09-01 08:20:22.014327,2009-09-01 08:37:38.074022,R1
178,18,2009-09-01 08:32:04.038521,2009-09-01 08:32:17.075435,R2
179,8,2009-09-01 08:39:34.054373,2009-09-01 08:42:20.075517,R1
180,8,2009-09-01 08:43:38.090138,2009-09-01 08:48:39.018362,R1
181,13,2009-09-01 08:48:48.001424,2009-09-01 08:55:10.002178,R1
182,6,2009-09-01 08:57:43.076155,2009-09-01 09:04:15.088539,R1
183,12,2009-09-01 23:00:10.074994,2009-09-01 23:57:14.064389,R1
184,21,2009-09-01 23:00:19.020253,2009-09-02 08:23:23.047388,R2
185,7,2009-09-01 23:57:16.000978,2009-09-02 00:00:15.069349,R1
186,8,2009-09-02 00:01:49.035614,2009-09-02 00:05:20.089462,R1
187,13,2009-09-02 00:05:35.001991,2009-09-02 00:08:28.074012,R1
188,8,2009-09-02 00:08:29.017256,2009-09-02 00:11:20.002385,R1
189,13,2009-09-02 00:12:16.015294,2009-09-02 00:15:53.039465,R1
190,9,2009-09-02 00:15:55.034905,2009-09-02 03:00:17.091593,R1
191,9,2009-09-02 03:01:00.091269,2009-09-02 06:08:34.021101,R1
192,15,2009-09-02 03:25:06.081255,2009-09-02 03:27:10.057396,R2
193,13,2009-09-02 06:08:34.063977,2009-09-02 06:09:14.028611,R1
194,8,2009-09-02 06:09:16.090011,2009-09-02 06:14:22.097323,R1
195,9,2009-09-02 06:14:46.001803,2009-09-02 07:02:42.035968,R1
196,8,2009-09-02 07:04:27.011947,2009-09-02 07:16:28.044362,R1
197,1,2009-09-02 07:06:28.064739,2009-09-02 07:12:38.099053,R1
198,8,2009-09-02 07:16:46.086505,2009-09-02 07:18:37.011022,R1
199,8,2009-09-02 07:19:40.031367,2009-09-02 07:20:10.001981,R1
200,6,2009-09-02 07:22:43.075892,2009-09-02 07:23:15.086259,R1
201,20,2009-09-02 08:25:18.027233,2009-09-02 08:26:39.081631,R2
202,19,2009-09-02 08:27:32.032037,2009-09-02 08:30:57.082364,R2
203,24,2009-09-02 08:31:08.069424,2009-09-02 08:46:26.031037,R2
204,16,2009-09-02 08:31:10.008729,2009-09-02 08:46:25.090853,R2
205,23,2009-09-02 08:53:21.012455,2009-09-02 08:55:27.031158,R2
206,20,2009-09-02 08:55:35.034886,2009-09-02 08:56:28.008988,R2
207,14,2009-09-02 08:56:43.032022,2009-09-02 09:11:10.091445,R2
208,12,2009-09-02 23:00:17.045348,2009-09-02 23:03:17.001608,R1
209,13,2009-09-02 23:03:38.063312,2009-09-02 23:52:29.047004,R1
210,13,2009-09-02 23:52:59.061519,2009-09-02 23:56:52.061335,R1
211,20,2009-09-02 23:57:54.036636,2009-09-02 23:58:18.046796,R2
212,13,2009-09-02 23:59:08.027032,2009-09-03 00:12:29.030179,R1
213,23,2009-09-02 23:59:19.096386,2009-09-03 00:05:37.018417,R2
214,8,2009-09-03 00:12:57.003864,2009-09-03 00:14:11.009686,R1
215,13,2009-09-03 00:14:15.086236,2009-09-03 00:20:13.033379,R1
216,21,2009-09-03 00:23:52.052648,2009-09-03 00:28:07.095624,R2
217,13,2009-09-03 00:24:55.009091,2009-09-03 01:16:17.009254,R1
218,21,2009-09-03 00:29:33.000404,2009-09-03 07:49:37.007694,R2
219,9,2009-09-03 01:17:29.000477,2009-09-03 08:02:21.059978,R1
220,20,2009-09-03 07:49:47.090321,2009-09-03 08:01:55.076442,R2
221,8,2009-09-03 08:02:25.017416,2009-09-03 08:03:15.096459,R1
222,25,2009-09-03 08:03:27.000959,2009-09-03 08:05:18.029354,R2
223,20,2009-09-03 08:05:23.004113,2009-09-03 08:06:20.076372,R2
224,25,2009-09-03 08:06:49.006353,2009-09-03 08:17:58.052045,R2
225,19,2009-09-03 08:18:18.014014,2009-09-03 08:20:06.028357,R2
226,8,2009-09-03 08:22:21.038954,2009-09-03 08:25:16.035459,R1
227,13,2009-09-03 08:25:20.073159,2009-09-03 08:32:37.033573,R1
228,18,2009-09-03 08:31:13.037427,2009-09-03 08:31:21.077593,R2
229,8,2009-09-03 08:32:40.009986,2009-09-03 08:38:49.078342,R1
230,13,2009-09-03 08:41:17.005938,2009-09-03 08:43:02.095919,R1
231,7,2009-09-03 08:43:21.017846,2009-09-03 08:52:15.029217,R1
232,6,2009-09-03 08:52:17.022311,2009-09-03 08:53:06.013009,R1
233,24,2009-09-03 23:00:17.054435,2009-09-03 23:19:46.018043,R2
234,12,2009-09-03 23:00:19.083404,2009-09-04 00:36:05.077772,R1
235,25,2009-09-03 23:21:45.064608,2009-09-03 23:39:27.062404,R2
236,20,2009-09-03 23:39:30.034339,2009-09-03 23:40:48.019022,R2
237,23,2009-09-03 23:41:50.097006,2009-09-03 23:47:36.027391,R2
238,21,2009-09-03 23:53:12.006932,2009-09-04 08:14:31.065872,R2
239,8,2009-09-04 00:53:34.001095,2009-09-04 00:54:41.028396,R1
240,7,2009-09-04 00:55:44.003633,2009-09-04 01:13:36.009579,R1
241,8,2009-09-04 01:13:47.083431,2009-09-04 01:17:51.059312,R1
242,13,2009-09-04 01:18:05.087615,2009-09-04 01:38:30.085898,R1
243,9,2009-09-04 01:38:36.007262,2009-09-04 06:53:23.086846,R1
244,8,2009-09-04 06:53:33.089883,2009-09-04 07:04:43.000794,R1
245,1,2009-09-04 06:59:57.098774,2009-09-04 07:02:35.036416,R1
246,13,2009-09-04 07:04:48.056954,2009-09-04 07:09:27.084445,R1
247,8,2009-09-04 07:09:30.013875,2009-09-04 07:10:45.028344,R1
248,13,2009-09-04 07:11:15.077381,2009-09-04 07:13:33.009424,R1
249,8,2009-09-04 07:13:35.057628,2009-09-04 07:15:18.067037,R1
250,6,2009-09-04 07:17:45.079408,2009-09-04 07:18:39.069213,R1
251,20,2009-09-04 08:14:40.080273,2009-09-04 08:16:09.002001,R2
252,25,2009-09-04 08:16:16.016358,2009-09-04 08:28:58.012445,R2
253,19,2009-09-04 08:29:16.002358,2009-09-04 08:35:02.017999,R2
254,25,2009-09-04 08:35:18.053445,2009-09-04 08:57:13.063963,R2
255,20,2009-09-04 08:57:23.004172,2009-09-04 09:13:40.017376,R2
256,14,2009-09-04 08:58:47.058159,2009-09-04 09:08:38.071066,R2
257,24,2009-09-04 23:01:06.087479,2009-09-05 00:09:08.035007,R2
258,13,2009-09-04 23:07:12.090912,2009-09-04 23:08:30.036529,R1
259,12,2009-09-04 23:09:01.009472,2009-09-04 23:27:38.002167,R1
260,8,2009-09-04 23:27:48.000428,2009-09-04 23:28:59.001816,R1
261,12,2009-09-04 23:29:38.098946,2009-09-05 00:00:56.062887,R1
262,8,2009-09-05 00:01:22.004031,2009-09-05 00:02:18.094334,R1
263,13,2009-09-05 00:02:26.007528,2009-09-05 00:04:46.044343,R1
264,12,2009-09-05 00:05:05.012459,2009-09-05 00:34:36.085823,R1
265,24,2009-09-05 00:16:55.005302,2009-09-05 00:20:43.038848,R2
266,25,2009-09-05 00:21:09.091857,2009-09-05 00:28:20.081999,R2
267,21,2009-09-05 00:30:14.007991,2009-09-05 00:35:55.096896,R2
268,21,2009-09-05 00:41:45.007391,2009-09-05 01:05:45.041513,R2
269,12,2009-09-05 00:42:30.055775,2009-09-05 00:57:15.063385,R1
270,11,2009-09-05 01:05:52.074022,2009-09-05 01:11:26.087964,R1
271,25,2009-09-05 01:05:56.000607,2009-09-05 01:10:35.038204,R2
272,21,2009-09-05 01:10:45.059695,2009-09-05 01:33:30.001833,R2
273,9,2009-09-05 01:11:45.035455,2009-09-05 08:27:23.007142,R1
274,21,2009-09-05 01:34:24.053566,2009-09-05 05:21:43.095354,R2
275,2,2009-09-05 04:41:02.021425,2009-09-05 04:43:58.000396,R1
276,15,2009-09-05 05:21:53.007376,2009-09-05 05:24:00.003435,R2
277,25,2009-09-05 08:27:40.093623,2009-09-05 08:38:08.035437,R2
278,20,2009-09-05 08:38:10.007364,2009-09-05 08:47:15.069856,R2
279,20,2009-09-05 08:50:24.061564,2009-09-05 08:50:41.057386,R2
280,13,2009-09-05 08:52:03.026441,2009-09-05 08:53:12.000585,R1
281,20,2009-09-05 08:53:05.028439,2009-09-05 08:53:25.059438,R2
282,8,2009-09-05 08:53:27.080013,2009-09-05 09:00:21.019474,R1
283,1,2009-09-05 08:56:37.001894,2009-09-05 09:00:15.018404,R1
284,12,2009-09-05 23:00:05.062604,2009-09-06 00:45:35.086685,R1
285,17,2009-09-05 23:51:51.006903,2009-09-05 23:52:26.047454,R2
286,24,2009-09-05 23:54:04.045408,2009-09-06 00:05:16.009666,R2
287,21,2009-09-06 00:08:29.036983,2009-09-06 00:12:29.082394,R2
288,20,2009-09-06 00:12:33.005163,2009-09-06 00:12:37.001453,R2
289,25,2009-09-06 00:12:43.065479,2009-09-06 01:22:12.079498,R2
290,13,2009-09-06 00:46:58.037616,2009-09-06 01:00:05.046451,R1
291,8,2009-09-06 01:05:05.051386,2009-09-06 01:07:32.039539,R1
292,9,2009-09-06 01:08:03.026562,2009-09-06 04:28:41.044005,R1
293,25,2009-09-06 01:23:28.009374,2009-09-06 01:27:51.076587,R2
294,21,2009-09-06 01:27:52.017445,2009-09-06 09:00:22.007106,R2
295,2,2009-09-06 04:19:31.032325,2009-09-06 04:25:39.089404,R1
296,8,2009-09-06 04:28:46.070898,2009-09-06 04:31:37.053374,R1
297,13,2009-09-06 04:32:24.010014,2009-09-06 04:36:00.052998,R1
298,7,2009-09-06 04:36:25.066591,2009-09-06 04:43:50.025315,R1
299,6,2009-09-06 04:44:23.008452,2009-09-06 04:44:42.082394,R1
300,9,2009-09-06 23:00:05.043155,2009-09-07 08:59:45.008413,R1
301,24,2009-09-06 23:00:59.053497,2009-09-06 23:54:29.005723,R2
302,20,2009-09-06 23:55:09.045087,2009-09-06 23:56:45.012288,R2
303,24,2009-09-06 23:57:30.083302,2009-09-07 01:24:47.021469,R2
304,2,2009-09-07 00:04:48.097026,2009-09-07 00:07:51.089546,R1
305,25,2009-09-07 01:25:45.058676,2009-09-07 01:48:05.002444,R2
306,21,2009-09-07 01:48:07.036383,2009-09-07 08:59:48.005747,R2
307,2,2009-09-07 02:23:29.097262,2009-09-07 02:25:46.015039,R1
308,2,2009-09-07 03:41:52.044625,2009-09-07 03:44:18.034065,R1
309,15,2009-09-07 04:43:39.021611,2009-09-07 04:45:59.072578,R2
310,18,2009-09-07 23:01:26.015335,2009-09-07 23:01:45.077405,R2
311,17,2009-09-07 23:16:12.064331,2009-09-07 23:16:23.012682,R2
312,20,2009-09-07 23:17:10.096985,2009-09-07 23:18:42.043324,R2
313,25,2009-09-07 23:18:47.042645,2009-09-07 23:21:50.093362,R2
314,4,2009-09-07 23:23:45.075923,2009-09-07 23:24:05.016328,R1
315,20,2009-09-07 23:25:38.003954,2009-09-07 23:25:56.077916,R2
316,25,2009-09-07 23:26:35.015704,2009-09-07 23:29:31.072525,R2
317,12,2009-09-07 23:26:35.055464,2009-09-08 01:05:29.056852,R1
318,19,2009-09-07 23:29:45.005323,2009-09-07 23:30:30.081739,R2
319,25,2009-09-07 23:31:11.029933,2009-09-07 23:41:10.071598,R2
320,21,2009-09-07 23:59:17.071376,2009-09-08 02:59:23.025559,R2
321,15,2009-09-08 00:22:27.011298,2009-09-08 00:23:41.044724,R2
322,13,2009-09-08 01:06:48.033925,2009-09-08 01:10:17.077535,R1
323,8,2009-09-08 01:10:42.059396,2009-09-08 01:19:14.065368,R1
324,11,2009-09-08 01:19:26.057825,2009-09-08 01:24:49.039609,R1
325,8,2009-09-08 01:24:54.061756,2009-09-08 01:25:02.088256,R1
326,9,2009-09-08 01:29:02.054313,2009-09-08 07:47:54.016484,R1
327,21,2009-09-08 03:00:01.091318,2009-09-08 07:13:36.054405,R2
328,2,2009-09-08 04:57:28.085747,2009-09-08 04:58:32.088102,R1
329,20,2009-09-08 07:15:05.039438,2009-09-08 07:16:41.066389,R2
330,21,2009-09-08 07:18:03.042454,2009-09-08 07:44:03.055204,R2
331,20,2009-09-08 07:44:07.023488,2009-09-08 08:00:21.000504,R2
332,14,2009-09-08 07:46:35.037732,2009-09-08 07:55:11.008348,R2
333,13,2009-09-08 07:48:23.052484,2009-09-08 07:59:17.094902,R1
334,8,2009-09-08 08:00:54.060222,2009-09-08 08:02:58.021517,R1
335,8,2009-09-08 08:03:58.027135,2009-09-08 08:24:48.034248,R1
336,19,2009-09-08 08:13:00.082885,2009-09-08 08:17:47.099035,R2
337,16,2009-09-08 08:17:50.042434,2009-09-08 08:31:57.049499,R2
338,24,2009-09-08 08:17:55.037661,2009-09-08 08:31:56.093459,R2
339,8,2009-09-08 08:25:07.013338,2009-09-08 08:29:21.005557,R1
340,8,2009-09-08 08:30:09.093596,2009-09-08 08:38:32.021618,R1
341,20,2009-09-08 08:39:31.099428,2009-09-08 08:44:34.067986,R2
342,18,2009-09-08 08:47:23.069172,2009-09-08 08:47:31.067443,R2
343,11,2009-09-08 08:47:37.032346,2009-09-08 08:56:34.010412,R1
344,6,2009-09-08 08:57:50.034632,2009-09-08 08:57:56.052994,R1
345,9,2009-09-08 22:59:58.059347,2009-09-08 23:05:46.013435,R1
346,25,2009-09-08 23:00:26.033304,2009-09-08 23:16:05.028399,R2
347,13,2009-09-08 23:05:48.073504,2009-09-08 23:06:20.002103,R1
348,8,2009-09-08 23:10:20.051014,2009-09-08 23:15:47.059737,R1
349,13,2009-09-08 23:19:13.037682,2009-09-08 23:23:34.009933,R1
350,25,2009-09-08 23:21:38.036559,2009-09-08 23:23:17.060583,R2
351,11,2009-09-08 23:23:37.001786,2009-09-08 23:38:05.089404,R1
352,20,2009-09-08 23:26:28.003788,2009-09-08 23:26:41.014905,R2
353,21,2009-09-08 23:32:28.085893,2009-09-09 03:22:17.034996,R2
354,9,2009-09-08 23:38:13.044629,2009-09-09 00:40:51.016368,R1
355,13,2009-09-09 00:54:08.029905,2009-09-09 00:55:05.036286,R1
356,9,2009-09-09 00:55:54.031348,2009-09-09 01:46:42.000666,R1
357,9,2009-09-09 01:47:16.062345,2009-09-09 06:27:39.053061,R1
